Time stamp,Irradiance DNI from weather file | (W/m2),Inverter DC input power | (kW)
2944,1095.8105,2669498.2
2945,1099.7886,2638669.8
2946,1100.2625,2605528.5
2947,1097.3612,2646097.5
2948,1090.2662,2706499.8
2949,1076.584,2718051.5
2950,1049.9017,2637729.2
2951,988.87604,2310015
2952,770.2871,836673.7
2953,0,
2954,0,
2955,0,
2956,0,
2957,0,
2958,0,
2959,0,
2960,0,
2961,0,
2962,0,
2963,586.53723,358198.62
2964,956.72656,2211429.8
2965,1037.8218,2601635
2966,1070.5342,2726293.2
2967,1086.8566,2792934.5
2968,1095.433,2641879.5
2969,1099.3778,2577376.5
2970,1099.8431,2598214.2
2971,1096.9553,2672883
2972,1089.904,2765850.8
2973,1076.3241,2784119
2974,1049.9017,2660055.2
2975,989.75525,2312324.8
2976,777.1555,870954.25
2977,0,
2978,0,
2979,0,
2980,0,
2981,0,
2982,0,
2983,0,
2984,0,
2985,0,
2986,0,
2987,603.3139,389903.44
2988,958.5996,2194992.2
2989,1038.0961,2605145.8
2990,1070.3884,2728450.5
2991,1086.5505,2790079.8
2992,1095.0553,2640758.2
2993,1098.9684,2572840
2994,1099.4259,2552108.2
2995,1096.5518,2582807.2
2996,1089.5433,2641890.2
2997,1076.064,2753185.2
2998,1049.8962,2629216.8
2999,990.6046,2314075.8
3000,783.7204,903185.44
3001,0,
3002,0,
3003,0,
3004,0,
3005,0,
3006,0,
3007,0,
3008,0,
3009,0,
3010,0,
3011,618.8887,423705
3012,960.365,2253964.2
3013,1038.3439,2688551.5
3014,1070.2336,2872678.2
3015,1086.2418,2872036.8
3016,1094.6777,2803426.5
3017,1098.56,2762244.8
3018,1099.0107,2725077.2
3019,1096.1503,2784617
3020,1089.1841,2828075.8
3021,1075.804,2864972
3022,1049.8851,2746287.5
3023,991.4251,2394872.8
3024,789.9979,958720.4
3025,0,
3026,0,
3027,0,
3028,0,
3029,0,
3030,0,
3031,0,
3032,0,
3033,0,
3034,0,
3035,633.353,465289.9
3036,962.02856,2284772.2
3037,1038.5665,2697285.5
3038,1070.0707,2884460.2
3039,1085.931,2879996.5
3040,1094.3007,2808354
3041,1098.1539,2752276.8
3042,1098.5979,2725162.5
3043,1095.7515,2764247
3044,1088.8271,2862028
3045,1075.5441,2888302.2
3046,1049.8698,2756545.5
3047,992.21826,2440526
3048,796.00323,994772.75
3049,0,
3050,0,
3051,0,
3052,0,
3053,0,
3054,0,
3055,0,
3056,0,
3057,0,
3058,0,
3059,646.79126,488758.06
3060,963.5947,2245961
3061,1038.765,2624713
3062,1069.8999,2782541.5
3063,1085.6183,2765813.8
3064,1093.9242,2732841.5
3065,1097.7495,2656274.2
3066,1098.1876,2621847.2
3067,1095.3552,2665145.5
3068,1088.4723,2775288.5
3069,1075.2849,2810535.8
3070,1049.8497,2635783.8
3071,992.98486,2357594.5
3072,801.7505,1003485.06
3073,0,
3074,0,
3075,0,
3076,0,
3077,0,
3078,0,
3079,0,
3080,0,
3081,0,
3082,0,
3083,659.28156,511079.16
3084,965.0683,2214201.5
3085,1038.9397,2588277.2
3086,1069.7214,2796194
3087,1085.3037,2740227.5
3088,1093.5483,2671012.8
3089,1097.3474,2650288.5
3090,1097.7804,2657782.8
3091,1094.9618,2702285.8
3092,1088.1201,2704443.5
3093,1075.0269,2814786.8
3094,1049.8259,2701792
3095,993.7262,2371037.2
3096,807.25275,1028304.2
3097,0,
3098,0,
3099,0,
3100,0,
3101,0,
3102,0,
3103,0,
3104,0,
3105,0,
3106,0,
3107,670.8953,540680.2
3108,966.45325,2233468.5
3109,1039.0922,2578129.2
3110,1069.5361,2802454.5
3111,1084.9874,2819992.8
3112,1093.174,2758155.2
3113,1096.9476,2651146
3114,1097.3759,2634947.8
3115,1094.5717,2672498.2
3116,1087.7705,2697909.8
3117,1074.7697,2736659.2
3118,1049.7982,2600935
3119,994.443,2280541.5
3120,812.522,1013872.9
3121,0,
3122,0,
3123,0,
3124,0,
3125,0,
3126,0,
3127,0,
3128,0,
3129,0,
3130,0,
3131,681.69885,558470.25
3132,967.75366,2240032
3133,1039.223,2583352.2
3134,1069.3438,2771455
3135,1084.6702,2760643.2
3136,1092.8007,2722195.8
3137,1096.5503,2622696.2
3138,1096.9747,2659872.2
3139,1094.1847,2713207
3140,1087.4236,2772948.5
3141,1074.514,2800839
3142,1049.7672,2716991
3143,995.13586,2455747
3144,817.5696,1096697.1
3145,0,
3146,0,
3147,0,
3148,0,
3149,0,
3150,0,
3151,0,
3152,0,
3153,0,
3154,0,
3155,691.7517,620750.3
3156,968.9736,2373850.8
3157,1039.3333,2823542.2
3158,1069.1455,3004741.5
3159,1084.352,2928857.2
3160,1092.4291,2897259
3161,1096.1561,2825759
3162,1096.5771,2804784.2
3163,1093.8015,2839984.2
3164,1087.08,2900265.5
3165,1074.2599,2974787.5
3166,1049.7332,2811360.2
3167,995.80597,2478739.8
3168,822.40607,1157493.2
3169,0,
3170,0,
3171,0,
3172,0,
3173,0,
3174,0,
3175,0,
3176,0,
3177,0,
3178,0,
3179,701.10913,655469.94
3180,970.1161,2388342.2
3181,1039.4235,2779692.2
3182,1068.9413,2925321.8
3183,1084.0333,2914773.5
3184,1092.0592,2849262.5
3185,1095.7649,2763718
3186,1096.1827,2780066.5
3187,1093.422,2806346.5
3188,1086.7396,2910349
3189,1074.0077,2947794.8
3190,1049.6962,2827271.5
3191,996.4538,2457808.5
3192,827.04126,1167667.1
3193,0,
3194,0,
3195,0,
3196,0,
3197,0,
3198,0,
3199,0,
3200,0,
3201,0,
3202,0,
3203,709.82086,683843.5
3204,971.18494,2331075.8
3205,1039.4945,2657544.8
3206,1068.7316,2805080.2
3207,1083.7141,2858620.8
3208,1091.6914,2746433.8
3209,1095.3767,2678999.5
3210,1095.7924,2658927
3211,1093.0463,2743078.2
3212,1086.4027,2788278.8
3213,1073.7574,2800149.5
3214,1049.6567,2686179.2
3215,997.0803,2381518
3216,831.48425,1168499.1
3217,0,
3218,0,
3219,0,
3220,0,
3221,0,
3222,0,
3223,0,
3224,0,
3225,0,
3226,0,
3227,717.9328,688310.2
3228,972.1834,2295764.2
3229,1039.5476,2692381
3230,1068.5167,2879247
3231,1083.3951,2880661.8
3232,1091.3262,2809662.5
3233,1094.9922,2750607.5
3234,1095.4064,2776961.2
3235,1092.6748,2788182
3236,1086.0697,2873991.2
3237,1073.5094,2929618.2
3238,1049.615,2754476
3239,997.68585,2446261
3240,835.7437,1226075.5
3241,0,
3242,0,
3243,0,
3244,0,
3245,0,
3246,0,
3247,0,
3248,0,
3249,0,
3250,0,
3251,725.4862,716497.56
3252,973.11395,2284521
3253,1039.5829,2677912
3254,1068.2972,2834212.5
3255,1083.076,2825068.8
3256,1090.963,2782768.8
3257,1094.6112,2673574
3258,1095.0243,2653626.5
3259,1092.3074,2723670.8
3260,1085.7404,2807224.5
3261,1073.2634,2773051.8
3262,1049.571,2711710.5
3263,998.27124,2368718.2
3264,839.8274,1225914.2
3265,0,
3266,0,
3267,0,
3268,0,
3269,0,
3270,0,
3271,0,
3272,0,
3273,0,
3274,0,
3275,732.5193,733426.9
3276,973.9796,2280927.8
3277,1039.6014,2640109.2
3278,1068.0732,2793093
3279,1082.7574,2782890.5
3280,1090.6027,2661993.2
3281,1094.2343,2633386.5
3282,1094.6465,2605994
3283,1091.9447,2663139.2
3284,1085.4152,2741364.5
3285,1073.0203,2775515.2
3286,1049.5253,2674962.8
3287,998.837,2373781
3288,843.7429,1226339.4
3289,0,
3290,0,
3291,0,
3292,0,
3293,0,
3294,0,
3295,0,
3296,0,
3297,0,
3298,0,
3299,739.0664,744018.94
3300,974.7832,2244551.5
3301,1039.6036,2575745.2
3302,1067.8452,2699364.8
3303,1082.4396,2696551.5
3304,1090.2452,2637458
3305,1093.8611,2594698
3306,1094.2733,2568967.5
3307,1091.5865,2591674.2
3308,1085.094,2662700.2
3309,1072.7799,2687762.8
3310,1049.4778,2588310
3311,999.3836,2275539
3312,847.49695,1202391.2
3313,0,
3314,0,
3315,0,
3316,0,
3317,0,
3318,0,
3319,0,
3320,0,
3321,0,
3322,0,
3323,745.15924,741276.4
3324,975.5272,2178799.8
3325,1039.5907,2542910.5
3326,1067.6138,2731537.2
3327,1082.1226,2687580.5
3328,1089.8909,2621507
3329,1093.4924,2581260
3330,1093.9049,2526580.2
3331,1091.2334,2601693.8
3332,1084.7772,2632503.8
3333,1072.5425,2662175
3334,1049.429,2537552.5
3335,999.91187,2271913.2
3336,851.0967,1220264.8
3337,0,
3338,0,
3339,0,
3340,0,
3341,0,
3342,0,
3343,0,
3344,0,
3345,0,
3346,0,
3347,750.8268,767887.56
3348,976.21405,2248451
3349,1039.5627,2584182.5
3350,1067.3788,2758753.2
3351,1081.8068,2707465
3352,1089.5399,2604443.2
3353,1093.1279,2583464.2
3354,1093.5413,2526721.2
3355,1090.885,2603314.5
3356,1084.465,2643763.8
3357,1072.3079,2689792.5
3358,1049.3787,2570158.8
3359,1000.4216,2269720.5
3360,854.5474,1241700.9
3361,0,
3362,0,
3363,0,
3364,0,
3365,0,
3366,0,
3367,0,
3368,0,
3369,0,
3370,0,
3371,756.0954,786628.2
3372,976.8458,2223699.2
3373,1039.5209,2577530
3374,1067.1411,2730240
3375,1081.4924,2719071.2
3376,1089.1924,2706690.2
3377,1092.7681,2638077
3378,1093.1831,2685019.8
3379,1090.5419,2657984.2
3380,1084.1575,2708192
3381,1072.0764,2750883.2
3382,1049.3274,2585819.8
3383,1000.9139,2308589.5
3384,857.85535,1298382.8
3385,0,
3386,0,
3387,0,
3388,0,
3389,0,
3390,0,
3391,0,
3392,0,
3393,0,
3394,0,
3395,760.989,839392.75
3396,977.4247,2248048.5
3397,1039.4653,2587890
3398,1066.9004,2775107
3399,1081.1799,2752298
3400,1088.8486,2695743.5
3401,1092.4128,2653269.5
3402,1092.8298,2646401.8
3403,1090.2039,2651644.2
3404,1083.8546,2718540
3405,1071.8484,2769906
3406,1049.2748,2608361.5
3407,1001.38855,2355666.5
3408,861.0255,1337334.4
3409,0,
3410,0,
3411,0,
3412,0,
3413,0,
3414,0,
3415,0,
3416,0,
3417,0,
3418,0,
3419,765.5302,863002.25
3420,977.953,2269919.5
3421,1039.3967,2570023.8
3422,1066.6576,2725840
3423,1080.869,2715055.2
3424,1088.5084,2679885
3425,1092.0626,2664122.2
3426,1092.4819,2620232
3427,1089.8715,2619109.8
3428,1083.5568,2667578.2
3429,1071.6237,2689109
3430,1049.2212,2554458.5
3431,1001.8465,2277363.5
3432,864.063,1331327.6
3433,0,
3434,0,
3435,0,
3436,0,
3437,0,
3438,0,
3439,0,
3440,0,
3441,0,
3442,0,
3443,769.7392,866693.75
3444,978.4326,2262990.2
3445,1039.316,2566534.2
3446,1066.4127,2755318.2
3447,1080.5603,2771753.5
3448,1088.1727,2730195
3449,1091.7174,2712749.2
3450,1092.1396,2680597
3451,1089.5443,2685056.8
3452,1083.2638,2712767
3453,1071.4025,2738866.5
3454,1049.1671,2621022.5
3455,1002.2875,2326434
3456,866.9723,1389848
3457,0,
3458,0,
3459,0,
3460,0,
3461,0,
3462,0,
3463,0,
3464,0,
3465,0,
3466,0,
3467,773.6346,909086.1
3468,978.86536,2331186.5
3469,1039.2235,2682840
3470,1066.1661,2805428.5
3471,1080.2539,2802105.5
3472,1087.8412,2723968.2
3473,1091.3777,2606367.2
3474,1091.8031,2624361.5
3475,1089.2233,2612999.8
3476,1082.9763,2648263.2
3477,1071.185,2739321.2
3478,1049.1123,2599128
3479,1002.7123,2338964.5
3480,869.75775,1400869.1
3481,0,
3482,0,
3483,0,
3484,0,
3485,0,
3486,0,
3487,0,
3488,0,
3489,0,
3490,0,
3491,777.2334,924501.7
3492,979.25287,2321942
3493,1039.1199,2666954.8
3494,1065.9181,2744864
3495,1079.9501,2777955
3496,1087.514,2746027
3497,1091.0431,2685383.5
3498,1091.472,2708519.2
3499,1088.9076,2737338.8
3500,1082.6937,2801443.2
3501,1070.9711,2837694.5
3502,1049.0566,2711592.2
3503,1003.1207,2449444.2
3504,872.4234,1485091
3505,0,0
3506,0,
3507,0,
3508,0,
3509,0,
3510,0,
3511,0,
3512,0,
3513,0,
3514,0,
3515,780.5509,946572.8
3516,979.59686,2377404.2
3517,1039.0055,2725536.2
3518,1065.6691,2901470.5
3519,1079.6493,2877055.8
3520,1087.1915,2804828.2
3521,1090.7141,2748661.2
3522,1091.1472,2729299.5
3523,1088.598,2776191.5
3524,1082.4165,2817718.8
3525,1070.761,2865627
3526,1049.0006,2744243.5
3527,1003.51337,2469883
3528,874.97327,1509838.6
3529,0,0
3530,0,
3531,0,
3532,0,
3533,0,
3534,0,
3535,0,
3536,0,
3537,0,
3538,0,
3539,783.60144,955413.2
3540,979.8989,2338268
3541,1038.8811,2708330.5
3542,1065.4192,2871283
3543,1079.3512,2859945
3544,1086.8739,2746493.2
3545,1090.3907,2735161.2
3546,1090.8285,2728178.8
3547,1088.2946,2790640
3548,1082.1451,2813671
3549,1070.5548,2846597.8
3550,1048.9441,2709159.2
3551,1003.8904,2400998.5
3552,877.411,1518873.2
3553,0,0
3554,0,
3555,0,
3556,0,
3557,0,
3558,0,
3559,0,
3560,0,
3561,0,
3562,0,
3563,786.3977,970798.25
3564,980.16077,2362058.5
3565,1038.7471,2730543.8
3566,1065.1691,2898534
3567,1079.0564,2864491.8
3568,1086.5612,2827072.5
3569,1090.0735,2756496.8
3570,1090.516,2758150.2
3571,1087.9971,2805109.5
3572,1081.8792,2820907.2
3573,1070.3528,2823522.2
3574,1048.8872,2710337.8
3575,1004.2524,2437789
3576,879.7404,1533903.1
3577,0,0
3578,0,
3579,0,
3580,0,
3581,0,
3582,0,
3583,0,
3584,0,
3585,0,
3586,0,
3587,788.95105,985521.5
3588,980.3831,2352624
3589,1038.6036,2691539.8
3590,1064.9185,2831221.2
3591,1078.7649,2910217.8
3592,1086.2534,2814003
3593,1089.762,2704764.2
3594,1090.2098,2719559
3595,1087.706,2691838.5
3596,1081.6188,2735206
3597,1070.1547,2786999.8
3598,1048.8301,2686947.5
3599,1004.59906,2408714.5
3600,881.9646,1533633.6
3601,186.15106,13588.339
3602,0,
3603,0,
3604,0,
3605,0,
3606,0,
3607,0,
3608,0,
3609,0,
3610,0,
3611,791.2722,1002105.5
3612,980.5675,2315362.5
3613,1038.4515,2621407.2
3614,1064.6677,2738058.8
3615,1078.477,2704375.5
3616,1085.9512,2703786.2
3617,1089.4568,2588032.8
3618,1089.9099,2601294.8
3619,1087.4214,2649973.8
3620,1081.3644,2720357.5
3621,1069.9607,2744434
3622,1048.7728,2630852
3623,1004.9311,2367015.2
3624,884.08734,1534120.6
3625,202.50835,18036.125
3626,0,
3627,0,
3628,0,
3629,0,
3630,0,
3631,0,
3632,0,
3633,0,
3634,0,
3635,793.37067,982111.75
3636,980.7152,2282386.5
3637,1038.2911,2641258.2
3638,1064.4172,2812110.8
3639,1078.1927,2813366.8
3640,1085.6542,2764768.2
3641,1089.1577,2665118.5
3642,1089.6168,2712297.8
3643,1087.1431,2720787
3644,1081.1157,2756787.8
3645,1069.7712,2798417
3646,1048.7156,2716682
3647,1005.2486,2429968
3648,886.1119,1581902.6
3649,218.69136,23178.36
3650,0,
3651,0,
3652,0,
3653,0,
3654,0,
3655,0,
3656,0,
3657,0,
3658,0,
3659,795.25464,1020314.6
3660,980.82684,2362888.8
3661,1038.1223,2700656.8
3662,1064.167,2895384.5
3663,1077.9125,2903091.5
3664,1085.3628,2805054
3665,1088.865,2730553.5
3666,1089.3302,2735645.2
3667,1086.8715,2748652.2
3668,1080.873,2782634.8
3669,1069.5857,2810488.2
3670,1048.6582,2711474.2
3671,1005.55225,2430024
3672,888.0413,1598248.5
3673,234.57323,29169.682
3674,0,
3675,0,
3676,0,
3677,0,
3678,0,
3679,0,
3680,0,
3681,0,
3682,0,
3683,796.9325,1028187.9
3684,980.90375,2314613.5
3685,1037.9462,2601244.5
3686,1063.9176,2797460
3687,1077.6361,2772902.5
3688,1085.077,2656242.5
3689,1088.5787,2597187.2
3690,1089.0504,2615152
3691,1086.6064,2593939.5
3692,1080.6365,2616823.5
3693,1069.4049,2689464.8
3694,1048.6012,2534993.2
3695,1005.8423,2289821.8
3696,889.8786,1535903.6
3697,250.05142,33864.574
3698,0,
3699,0,
3700,0,
3701,0,
3702,0,
3703,0,
3704,0,
3705,0,
3706,0,
3707,798.4107,1022445.3
3708,980.94684,2272830.5
3709,1037.7626,2582286.8
3710,1063.669,2696478.8
3711,1077.3644,2712892
3712,1084.7972,2608986.2
3713,1088.2992,2589281.8
3714,1088.778,2578464.5
3715,1086.3486,2604006
3716,1080.4061,2651402.8
3717,1069.2286,2679006.8
3718,1048.5446,2587583.2
3719,1006.1188,2303320.5
3720,891.627,1547936.6
3721,265.045,39857.414
3722,0,
3723,0,
3724,0,
3725,0,
3726,0,
3727,0,
3728,0,
3729,0,
3730,0,
3731,799.69586,1008020.94
3732,980.9566,2250824.5
3733,1037.572,2536302.8
3734,1063.4214,2746238.2
3735,1077.0966,2700998.5
3736,1084.5232,2632603.2
3737,1088.0264,2568049.5
3738,1088.5122,2595768.5
3739,1086.0973,2607978.5
3740,1080.1819,2652842.8
3741,1069.057,2633708.2
3742,1048.4883,2587609
3743,1006.38184,2311498.8
3744,893.2887,1584229.2
3745,279.4919,45858.758
3746,0,
3747,0,
3748,0,
3749,0,
3750,0,
3751,0,
3752,0,
3753,0,
3754,0,
3755,800.7936,1000138.7
3756,980.93427,2228749.8
3757,1037.3749,2585278.8
3758,1063.1753,2742312.5
3759,1076.8335,2704342.5
3760,1084.2554,2653556
3761,1087.7604,2597155.8
3762,1088.2534,2572111.5
3763,1085.8534,2655985.2
3764,1079.9641,2687874.2
3765,1068.89,2684930.8
3766,1048.4324,2582909.8
3767,1006.6322,2340116.2
3768,894.86664,1599738.2
3769,293.34573,52503.59
3770,0,
3771,0,
3772,0,
3773,0,
3774,0,
3775,0,
3776,0,
3777,0,
3778,0,
3779,801.709,1008395.75
3780,980.88025,2252221.5
3781,1037.1711,2582377.8
3782,1062.9303,2765463
3783,1076.5751,2743624.8
3784,1083.9938,2674844.2
3785,1087.5013,2606351
3786,1088.0022,2562200.5
3787,1085.6161,2614739.8
3788,1079.7529,2621881.8
3789,1068.7279,2641313.8
3790,1048.3774,2588944
3791,1006.87,2349091.8
3792,896.36273,1614999.5
3793,306.57297,59004.75
3794,0,
3795,0,
3796,0,
3797,0,
3798,0,
3799,0,
3800,0,
3801,0,
3802,0,
3803,802.4467,1031632.5
3804,980.79553,2260919.8
3805,1036.9613,2611190.8
3806,1062.6871,2792929
3807,1076.3214,2878060.2
3808,1083.7386,2774192
3809,1087.2495,2752983.2
3810,1087.7583,2705676.8
3811,1085.3865,2777619.5
3812,1079.5481,2772400.2
3813,1068.5707,2725765.2
3814,1048.3228,2625445
3815,1007.09534,2412164.5
3816,897.77924,1659233.5
3817,319.15088,68709.58
3818,0,
3819,0,
3820,0,
3821,0,
3822,0,
3823,0,
3824,0,
3825,0,
3826,0,
3827,803.01056,1059440.4
3828,980.68054,2310277.8
3829,1036.7456,2647245.5
3830,1062.4454,2736599
3831,1076.0728,2761290.2
3832,1083.4896,2691906.2
3833,1087.0046,2663275.8
3834,1087.5216,2605915
3835,1085.1637,2621963.2
3836,1079.3499,2610910
3837,1068.4181,2627052.5
3838,1048.269,2571100.8
3839,1007.3082,2305716.5
3840,899.1178,1620485.8
3841,331.0649,73640.945
3842,0,
3843,0,
3844,0,
3845,0,
3846,0,
3847,0,
3848,0,
3849,0,
3850,0,
3851,803.4042,1049831.4
3852,980.53577,2270508.8
3853,1036.5245,2572416.8
3854,1062.2059,2772530
3855,1075.829,2756597.8
3856,1083.2473,2668362.2
3857,1086.767,2610394
3858,1087.2924,2582270.8
3859,1084.9484,2592605.5
3860,1079.1582,2582148.2
3861,1068.2706,2633192.2
3862,1048.2157,2574343.8
3863,1007.50916,2325246.2
3864,900.3803,1654714.6
3865,342.30765,80450.53
3866,0,
3867,0,
3868,0,
3869,0,
3870,0,
3871,0,
3872,0,
3873,0,
3874,0,
3875,803.63086,1034638.8
3876,980.3618,2273524.5
3877,1036.298,2625429.8
3878,1061.9685,2778199.8
3879,1075.5906,2776420.8
3880,1083.0116,2746589.5
3881,1086.5367,2676933
3882,1087.0707,2642033.8
3883,1084.7404,2702826.2
3884,1078.9733,2693171.5
3885,1068.1282,2782409
3886,1048.1635,2652142.2
3887,1007.6979,2448934
3888,901.5685,1734589.4
3889,352.87634,89625.8
3890,0,
3891,0,
3892,0,
3893,0,
3894,0,
3895,0,
3896,0,
3897,0,
3898,0,
3899,803.6932,1028354.7
3900,980.1596,2229861.5
3901,1036.0662,2538267.8
3902,1061.7333,2720378
3903,1075.3573,2715514.8
3904,1082.7827,2696632.2
3905,1086.314,2608892.8
3906,1086.8566,2622207.2
3907,1084.5399,2632921.5
3908,1078.7949,2663339
3909,1067.9905,2711517
3910,1048.1119,2601753
3911,1007.8748,2337655.5
3912,902.6834,1676663.5
3913,362.77258,92457.016
3914,0,
3915,0,
3916,0,
3917,0,
3918,0,
3919,0,
3920,0,
3921,0,
3922,0,
3923,803.5933,1023817.2
3924,979.9293,2232782.5
3925,1035.8297,2547485.2
3926,1061.5006,2672267.5
3927,1075.1298,2686456
3928,1082.5605,2652650.5
3929,1086.0986,2594529.2
3930,1086.6503,2597680.2
3931,1084.3469,2602405.5
3932,1078.6237,2674904.8
3933,1067.858,2681255
3934,1048.061,2606723.5
3935,1008.03973,2328463.5
3936,903.7268,1671477.4
3937,372.00058,97521.875
3938,0,
3939,0,
3940,0,
3941,0,
3942,0,
3943,0,
3944,0,
3945,0,
3946,0,
3947,803.33325,1024779.44
3948,979.6714,2228643.2
3949,1035.5886,2537806
3950,1061.2708,2649440.8
3951,1074.9077,2677223.2
3952,1082.3455,2642855.8
3953,1085.8911,2609825.5
3954,1086.4519,2593240.5
3955,1084.1616,2564027
3956,1078.4589,2627073
3957,1067.7307,2651949.2
3958,1048.0114,2565421.2
3959,1008.193,2292166.2
3960,904.6992,1664806.9
3961,380.5667,103430.36
3962,0,
3963,0,
3964,0,
3965,0,
3966,0,
3967,0,
3968,0,
3969,0,
3970,0,
3971,802.91437,1006438.4
3972,979.3863,2181514.5
3973,1035.3431,2458538.5
3974,1061.0431,2608713.5
3975,1074.6912,2552902.5
3976,1082.1375,2542727.5
3977,1085.6908,2468427
3978,1086.2611,2522609
3979,1083.9834,2473371.5
3980,1078.301,2498419.2
3981,1067.6082,2573813.2
3982,1047.9622,2491143.8
3983,1008.3343,2327429.8
3984,905.60187,1704382.2
3985,388.47818,109950.73
3986,0,
3987,0,
3988,0,
3989,0,
3990,0,
3991,0,
3992,0,
3993,0,
3994,0,
3995,802.3378,1004241.5
3996,979.07434,2169194.5
3997,1035.0934,2457653.2
3998,1060.8186,2573439.8
3999,1074.4803,2552830.8
4000,1081.9364,2547739.8
4001,1085.4985,2517251.2
4002,1086.0782,2486124.2
4003,1083.8134,2531053.2
4004,1078.15,2619091.5
4005,1067.491,2653227.8
4006,1047.9136,2580604.2
4007,1008.46387,2342905.2
4008,906.4356,1713456.4
4009,395.743,117023.45
4010,0,
4011,0,
4012,0,
4013,0,
4014,0,
4015,0,
4016,0,
4017,0,
4018,0,
4019,801.60455,1003781.8
4020,978.73596,2193595.2
4021,1034.8398,2482484.8
4022,1060.597,2586788
4023,1074.2755,2580484
4024,1081.7424,2588145.8
4025,1085.3137,2538006
4026,1085.9033,2503838.2
4027,1083.6506,2536262
4028,1078.0057,2504154
4029,1067.3787,2599189.8
4030,1047.866,2509526.8
4031,1008.5815,2289954.8
4032,907.20105,1691803.5
4033,402.36942,119706.36
4034,0,
4035,0,
4036,0,
4037,0,
4038,0,
4039,0,
4040,0,
4041,0,
4042,0,
4043,800.7152,990225.06
4044,978.3717,2150276.5
4045,1034.5826,2463603.5
4046,1060.3789,2606155.2
4047,1074.0768,2609214.8
4048,1081.5559,2567120
4049,1085.1371,2526657.8
4050,1085.7362,2514633.8
4051,1083.4958,2539893.8
4052,1077.8685,2634243
4053,1067.2712,2650161.5
4054,1047.819,2553174.8
4055,1008.6874,2332765.8
4056,907.899,1716827.8
4057,408.36487,126252.51
4058,0,
4059,0,
4060,0,
4061,0,
4062,0,
4063,0,
4064,0,
4065,0,
4066,0,
4067,799.66974,992590.06
4068,977.9816,2164612.8
4069,1034.3217,2454753.2
4070,1060.164,2571990.5
4071,1073.8839,2614319.8
4072,1081.3767,2502847.2
4073,1084.968,2486479.2
4074,1085.5774,2506575.8
4075,1083.3486,2514782.8
4076,1077.738,2591365.8
4077,1067.169,2629722.8
4078,1047.7722,2554071.2
4079,1008.7809,2301660.5
4080,908.5293,1725268.8
4081,413.7367,130394.945
4082,0,
4083,0,
4084,0,
4085,0,
4086,0,
4087,0,
4088,0,
4089,0,
4090,0,
4091,798.4687,1004088.8
4092,977.5662,2222352
4093,1034.0576,2547264
4094,1059.9526,2687694.8
4095,1073.6974,2669386.8
4096,1081.2051,2616466.5
4097,1084.8074,2568341.2
4098,1085.4265,2546246.8
4099,1083.2091,2562395.2
4100,1077.6147,2531964.5
4101,1067.0718,2614186.8
4102,1047.7264,2538556.2
4103,1008.8627,2293115.8
4104,909.09265,1722017.5
4105,418.49084,134438.92
4106,0,
4107,0,
4108,0,
4109,0,
4110,0,
4111,0,
4112,0,
4113,0,
4114,0,
4115,797.11127,988597.4
4116,977.1259,2208245.5
4117,1033.7904,2563059.5
4118,1059.7444,2728962.5
4119,1073.517,2703961
4120,1081.0406,2650187
4121,1084.6542,2577845
4122,1085.2833,2585652
4123,1083.0774,2625313.5
4124,1077.4978,2628495
4125,1066.9792,2678913.2
4126,1047.6808,2614553.5
4127,1008.9317,2371520.2
4128,909.58875,1758548.5
4129,422.6323,138507.9
4130,0,
4131,0,
4132,0,
4133,0,
4134,0,
4135,0,
4136,0,
4137,0,
4138,0,
4139,795.5974,986087.7
4140,976.6609,2187000
4141,1033.5204,2559790.2
4142,1059.54,2731298
4143,1073.343,2714392.5
4144,1080.8838,2624111.5
4145,1084.5093,2536363
4146,1085.1487,2563137.8
4147,1082.9534,2595806.5
4148,1077.3881,2612022.2
4149,1066.8916,2648934
4150,1047.6356,2503790.2
4151,1008.9886,2309343.8
4152,910.0178,1741663.4
4153,426.16476,142696.75
4154,0,
4155,0,
4156,0,
4157,0,
4158,0,
4159,0,
4160,0,
4161,0,
4162,0,
4163,793.9262,987591.1
4164,976.1715,2195894.2
4165,1033.2476,2555008.5
4166,1059.34,2632454.8
4167,1073.1755,2663561.2
4168,1080.7349,2590545
4169,1084.3726,2501879
4170,1085.0221,2558536.2
4171,1082.8374,2543072.2
4172,1077.285,2536923.8
4173,1066.809,2560165.5
4174,1047.5908,2477171.5
4175,1009.03284,2323340.5
4176,910.37964,1759665.6
4177,429.0905,145810.11
4178,0,
4179,0,
4180,0,
4181,0,
4182,0,
4183,0,
4184,0,
4185,0,
4186,0,
4187,792.0965,960669.75
4188,975.65814,2199428
4189,1032.9724,2462040.2
4190,1059.1438,2656211
4191,1073.0146,2692386.5
4192,1080.5933,2602613.5
4193,1084.2438,2561172.8
4194,1084.9036,2576955.8
4195,1082.7289,2588662.5
4196,1077.1888,2626981.8
4197,1066.7311,2689566
4198,1047.5457,2556081
4199,1009.06396,2374107
4200,910.67377,1755992.2
4201,431.41055,145697.81
4202,0,
4203,0,
4204,0,
4205,0,
4206,0,
4207,0,
4208,0,
4209,0,
4210,0,
4211,790.10657,959159.8
4212,975.12067,2226329.8
4213,1032.695,2563503.8
4214,1058.9514,2729253.5
4215,1072.8604,2713624.5
4216,1080.4595,2736705.8
4217,1084.1234,2714377.5
4218,1084.7931,2681489.5
4219,1082.6278,2733703
